"";"Jahr";"Kw";"AlterVon";"Geschlecht";"Mortality"
"5588";2018;24;60;"weiblich";10,7387
"5589";2018;25;60;"weiblich";11,3211
"5590";2018;26;60;"weiblich";12,0492
"5591";2018;27;60;"weiblich";11,5395
"5592";2018;28;60;"weiblich";10,0834
"5593";2018;29;60;"weiblich";11,758
"5594";2018;30;60;"weiblich";12,0128
"5595";2018;31;60;"weiblich";12,9956
"5596";2018;32;60;"weiblich";11,0663
"5597";2018;33;60;"weiblich";10,8479
"5598";2018;34;60;"weiblich";11,4303
"5599";2018;35;60;"weiblich";11,3575
"5600";2018;36;60;"weiblich";11,3211
"5601";2018;37;60;"weiblich";11,4303
"5602";2018;38;60;"weiblich";12,9228
"5603";2018;39;60;"weiblich";10,3747
"5604";2018;40;60;"weiblich";11,5395
"5605";2018;41;60;"weiblich";11,8672
"5606";2018;42;60;"weiblich";11,9036
"5607";2018;43;60;"weiblich";11,5759
"5608";2018;44;60;"weiblich";11,1755
"5609";2018;45;60;"weiblich";12,4132
"5610";2018;46;60;"weiblich";11,1027
"5611";2018;47;60;"weiblich";12,0128
"5612";2018;48;60;"weiblich";12,85
"5613";2018;49;60;"weiblich";12,0128
"5614";2018;50;60;"weiblich";11,5759
"5615";2018;51;60;"weiblich";12,6316
"5616";2018;52;60;"weiblich";12,5588
"5617";2018;1;65;"weiblich";19,3125
"5618";2018;2;65;"weiblich";20,1256
"5619";2018;3;65;"weiblich";18,8246
"5620";2018;4;65;"weiblich";17,8895
"5621";2018;5;65;"weiblich";20,3696
"5622";2018;6;65;"weiblich";20,3289
"5623";2018;7;65;"weiblich";21,4674
"5624";2018;8;65;"weiblich";22,7684
"5625";2018;9;65;"weiblich";24,0288
"5626";2018;10;65;"weiblich";26,6309
"5627";2018;11;65;"weiblich";24,0695
"5628";2018;12;65;"weiblich";22,5245
"5629";2018;13;65;"weiblich";20,6949
"5630";2018;14;65;"weiblich";20,085
"5631";2018;15;65;"weiblich";20,4509
"5632";2018;16;65;"weiblich";20,1256
"5633";2018;17;65;"weiblich";18,2147
"5634";2018;18;65;"weiblich";16,2631
"5635";2018;19;65;"weiblich";18,1334
"5636";2018;20;65;"weiblich";18,1334
"5637";2018;21;65;"weiblich";18,8246
"5638";2018;22;65;"weiblich";17,8488
"5639";2018;23;65;"weiblich";17,6048
"5640";2018;24;65;"weiblich";16,5477
"5641";2018;25;65;"weiblich";16,3038
"5642";2018;26;65;"weiblich";17,1576
"5643";2018;27;65;"weiblich";16,873
"5644";2018;28;65;"weiblich";18,2147
"5645";2018;29;65;"weiblich";19,2312
"5646";2018;30;65;"weiblich";17,0763
"5647";2018;31;65;"weiblich";20,7762
"5648";2018;32;65;"weiblich";19,2718
"5649";2018;33;65;"weiblich";17,9708
"5650";2018;34;65;"weiblich";17,1983
"5651";2018;35;65;"weiblich";17,1576
"5652";2018;36;65;"weiblich";17,7268
"5653";2018;37;65;"weiblich";17,1576
"5654";2018;38;65;"weiblich";18,418
"5655";2018;39;65;"weiblich";16,5477
"5656";2018;40;65;"weiblich";17,9708
"5657";2018;41;65;"weiblich";17,1576
"5658";2018;42;65;"weiblich";16,7104
"5659";2018;43;65;"weiblich";18,7026
"5660";2018;44;65;"weiblich";17,5642
"5661";2018;45;65;"weiblich";18,418
"5662";2018;46;65;"weiblich";18,5806
"5663";2018;47;65;"weiblich";18,0114
"5664";2018;48;65;"weiblich";18,662
"5665";2018;49;65;"weiblich";18,3367
"5666";2018;50;65;"weiblich";19,1498
"5667";2018;51;65;"weiblich";18,8652
"5668";2018;52;65;"weiblich";17,5235
"5669";2018;1;70;"weiblich";29,8326
"5670";2018;2;70;"weiblich";30,559
"5671";2018;3;70;"weiblich";29,21
"5672";2018;4;70;"weiblich";31,1816
"5673";2018;5;70;"weiblich";30,1439
"5674";2018;6;70;"weiblich";34,8653
"5675";2018;7;70;"weiblich";33,5682
"5676";2018;8;70;"weiblich";37,9264
"5677";2018;9;70;"weiblich";41,6619
"5678";2018;10;70;"weiblich";39,9498
"5679";2018;11;70;"weiblich";39,2234
"5680";2018;12;70;"weiblich";36,318
"5681";2018;13;70;"weiblich";33,7238
"5682";2018;14;70;"weiblich";30,9222
"5683";2018;15;70;"weiblich";32,323
"5684";2018;16;70;"weiblich";29,3657
"5685";2018;17;70;"weiblich";29,8845
"5686";2018;18;70;"weiblich";26,3046
"5687";2018;19;70;"weiblich";27,0828
"5688";2018;20;70;"weiblich";26,564
"5689";2018;21;70;"weiblich";26,5121
"5690";2018;22;70;"weiblich";29,21
"5691";2018;23;70;"weiblich";26,5121
"5692";2018;24;70;"weiblich";27,2385
"5693";2018;25;70;"weiblich";25,0075
"5694";2018;26;70;"weiblich";28,0167
"5695";2018;27;70;"weiblich";28,5874
"5696";2018;28;70;"weiblich";24,0736
"5697";2018;29;70;"weiblich";27,7573
"5698";2018;30;70;"weiblich";30,974
"5699";2018;31;70;"weiblich";32,0636
"5700";2018;32;70;"weiblich";29,3138
"5701";2018;33;70;"weiblich";26,8234
"5702";2018;34;70;"weiblich";26,9272
"5703";2018;35;70;"weiblich";24,9556
"5704";2018;36;70;"weiblich";28,8468
"5705";2018;37;70;"weiblich";26,2008
"5706";2018;38;70;"weiblich";27,1866
"5707";2018;39;70;"weiblich";22,4134
"5708";2018;40;70;"weiblich";28,2243
"5709";2018;41;70;"weiblich";26,9272
"5710";2018;42;70;"weiblich";28,2243
"5711";2018;43;70;"weiblich";26,9272
"5712";2018;44;70;"weiblich";27,9648
"5713";2018;45;70;"weiblich";28,2761
"5714";2018;46;70;"weiblich";28,3799
"5715";2018;47;70;"weiblich";27,3422
"5716";2018;48;70;"weiblich";27,6535
"5717";2018;49;70;"weiblich";29,5732
"5718";2018;50;70;"weiblich";29,3657
"5719";2018;51;70;"weiblich";28,9506
"5720";2018;52;70;"weiblich";28,9506
"5721";2018;1;75;"weiblich";49,8513
"5722";2018;2;75;"weiblich";48,3626
"5723";2018;3;75;"weiblich";53,9347
"5724";2018;4;75;"weiblich";49,2984
"5725";2018;5;75;"weiblich";55,4235
"5726";2018;6;75;"weiblich";56,9122
"5727";2018;7;75;"weiblich";55,1682
"5728";2018;8;75;"weiblich";56,5719
"5729";2018;9;75;"weiblich";68,7795
"5730";2018;10;75;"weiblich";70,2257
"5731";2018;11;75;"weiblich";63,2925
"5732";2018;12;75;"weiblich";60,5702
"5733";2018;13;75;"weiblich";56,4443
"5734";2018;14;75;"weiblich";51,2125
"5735";2018;15;75;"weiblich";49,7663
"5736";2018;16;75;"weiblich";47,4694
"5737";2018;17;75;"weiblich";45,5127
"5738";2018;18;75;"weiblich";45,215
"5739";2018;19;75;"weiblich";46,0657
"5740";2018;20;75;"weiblich";40,366
"5741";2018;21;75;"weiblich";43,0457
"5742";2018;22;75;"weiblich";42,7479
"5743";2018;23;75;"weiblich";44,577
"5744";2018;24;75;"weiblich";41,2592
"5745";2018;25;75;"weiblich";41,8972
"5746";2018;26;75;"weiblich";43,0031
"5747";2018;27;75;"weiblich";42,2375
"5748";2018;28;75;"weiblich";41,1316
"5749";2018;29;75;"weiblich";43,9389
"5750";2018;30;75;"weiblich";48,0648
"5751";2018;31;75;"weiblich";52,4035
"5752";2018;32;75;"weiblich";48,1925
"5753";2018;33;75;"weiblich";45,2575
"5754";2018;34;75;"weiblich";42,4502
"5755";2018;35;75;"weiblich";42,195
"5756";2018;36;75;"weiblich";40,9615
"5757";2018;37;75;"weiblich";42,9606
"5758";2018;38;75;"weiblich";44,1941
"5759";2018;39;75;"weiblich";42,6629
"5760";2018;40;75;"weiblich";42,4927
"5761";2018;41;75;"weiblich";43,7262
"5762";2018;42;75;"weiblich";43,2158
"5763";2018;43;75;"weiblich";43,5136
"5764";2018;44;75;"weiblich";44,2367
"5765";2018;45;75;"weiblich";45,3001
"5766";2018;46;75;"weiblich";45,3851
"5767";2018;47;75;"weiblich";47,0015
"5768";2018;48;75;"weiblich";48,4902
"5769";2018;49;75;"weiblich";45,9381
"5770";2018;50;75;"weiblich";46,4485
"5771";2018;51;75;"weiblich";47,682
"5772";2018;52;75;"weiblich";46,6186
"5773";2018;1;80;"weiblich";99,5559
"5774";2018;2;80;"weiblich";97,6719
"5775";2018;3;80;"weiblich";99,0849
"5776";2018;4;80;"weiblich";100,439
"5777";2018;5;80;"weiblich";101,3221
"5778";2018;6;80;"weiblich";108,3281
"5779";2018;7;80;"weiblich";113,509
"5780";2018;8;80;"weiblich";118,3367
"5781";2018;9;80;"weiblich";134,6448
"5782";2018;10;80;"weiblich";145,0655
"5783";2018;11;80;"weiblich";134,1149
"5784";2018;12;80;"weiblich";118,6899
"5785";2018;13;80;"weiblich";116,0406
"5786";2018;14;80;"weiblich";106,6207
"5787";2018;15;80;"weiblich";103,4415
"5788";2018;16;80;"weiblich";93,2563
"5789";2018;17;80;"weiblich";87,7811
"5790";2018;18;80;"weiblich";85,014
"5791";2018;19;80;"weiblich";90,7836
"5792";2018;20;80;"weiblich";88,8408
"5793";2018;21;80;"weiblich";88,9585
"5794";2018;22;80;"weiblich";91,078
"5795";2018;23;80;"weiblich";88,4876
"5796";2018;24;80;"weiblich";80,1863
"5797";2018;25;80;"weiblich";85,1317
"5798";2018;26;80;"weiblich";86,7213
"5799";2018;27;80;"weiblich";89,8417
"5800";2018;28;80;"weiblich";82,5413
"5801";2018;29;80;"weiblich";86,9568
"5802";2018;30;80;"weiblich";103,7359
"5803";2018;31;80;"weiblich";106,032
"5804";2018;32;80;"weiblich";103,5004
"5805";2018;33;80;"weiblich";91,1369
"5806";2018;34;80;"weiblich";90,1949
"5807";2018;35;80;"weiblich";87,0157
"5808";2018;36;80;"weiblich";88,3109
"5809";2018;37;80;"weiblich";86,5447
"5810";2018;38;80;"weiblich";90,136
"5811";2018;39;80;"weiblich";89,1352
"5812";2018;40;80;"weiblich";89,2529
"5813";2018;41;80;"weiblich";90,3126
"5814";2018;42;80;"weiblich";88,9585
"5815";2018;43;80;"weiblich";90,607
"5816";2018;44;80;"weiblich";90,7248
"5817";2018;45;80;"weiblich";93,2563
"5818";2018;46;80;"weiblich";88,1343
"5819";2018;47;80;"weiblich";97,7308
"5820";2018;48;80;"weiblich";99,1437
"5821";2018;49;80;"weiblich";101,7931
"5822";2018;50;80;"weiblich";97,9074
"5823";2018;51;80;"weiblich";101,6165
"5824";2018;52;80;"weiblich";99,7325
"5825";2019;1;0;"weiblich";0,9289
"5826";2019;2;0;"weiblich";0,9471
"5827";2019;3;0;"weiblich";1,0382
"5828";2019;4;0;"weiblich";0,9835
"5829";2019;5;0;"weiblich";1,0746
"5830";2019;6;0;"weiblich";1,0018
"5831";2019;7;0;"weiblich";1,111
"5832";2019;8;0;"weiblich";1,2203
"5833";2019;9;0;"weiblich";1,0746
"5834";2019;10;0;"weiblich";1,1475
"5835";2019;11;0;"weiblich";0,9653
"5836";2019;12;0;"weiblich";1,02
"5837";2019;13;0;"weiblich";0,9107
"5838";2019;14;0;"weiblich";0,765
"5839";2019;15;0;"weiblich";1,0382
"5840";2019;16;0;"weiblich";1,0746
"5841";2019;17;0;"weiblich";0,856
"5842";2019;18;0;"weiblich";0,8196
"5843";2019;19;0;"weiblich";0,8196
"5844";2019;20;0;"weiblich";0,9471
"5845";2019;21;0;"weiblich";1,0564
"5846";2019;22;0;"weiblich";0,9835
"5847";2019;23;0;"weiblich";1,0382
"5848";2019;24;0;"weiblich";0,6921
"5849";2019;25;0;"weiblich";0,856
"5850";2019;26;0;"weiblich";0,8742
"5851";2019;27;0;"weiblich";1,02
"5852";2019;28;0;"weiblich";0,8196
"5853";2019;29;0;"weiblich";0,8742
"5854";2019;30;0;"weiblich";1,0018
"5855";2019;31;0;"weiblich";0,8742
"5856";2019;32;0;"weiblich";0,8196
"5857";2019;33;0;"weiblich";0,8014
"5858";2019;34;0;"weiblich";0,8742
"5859";2019;35;0;"weiblich";0,9289
"5860";2019;36;0;"weiblich";0,8014
"5861";2019;37;0;"weiblich";1,2021
"5862";2019;38;0;"weiblich";1,111
"5863";2019;39;0;"weiblich";0,8925
"5864";2019;40;0;"weiblich";0,856
"5865";2019;41;0;"weiblich";0,8378
"5866";2019;42;0;"weiblich";0,9653
"5867";2019;43;0;"weiblich";0,856
"5868";2019;44;0;"weiblich";0,9107
"5869";2019;45;0;"weiblich";0,7467
"5870";2019;46;0;"weiblich";0,9835
"5871";2019;47;0;"weiblich";0,7467
"5872";2019;48;0;"weiblich";0,8014
"5873";2019;49;0;"weiblich";1,2203
"5874";2019;50;0;"weiblich";0,8925
"5875";2019;51;0;"weiblich";1,0928
"5876";2019;52;0;"weiblich";0,7832
"5877";2019;1;30;"weiblich";0,419
"5878";2019;2;30;"weiblich";0,6095
"5879";2019;3;30;"weiblich";0,5714
"5880";2019;4;30;"weiblich";0,6476
"5881";2019;5;30;"weiblich";0,5714
"5882";2019;6;30;"weiblich";0,9143
"5883";2019;7;30;"weiblich";0,7619
"5884";2019;8;30;"weiblich";0,4952
"5885";2019;9;30;"weiblich";0,8762
"5886";2019;10;30;"weiblich";0,6095
"5887";2019;11;30;"weiblich";0,7238
"5888";2019;12;30;"weiblich";0,1904
"5889";2019;13;30;"weiblich";0,9904
"5890";2019;14;30;"weiblich";0,8
"5891";2019;15;30;"weiblich";0,8
"5892";2019;16;30;"weiblich";0,4571
"5893";2019;17;30;"weiblich";0,5714
"5894";2019;18;30;"weiblich";0,4952
"5895";2019;19;30;"weiblich";0,7619
"5896";2019;20;30;"weiblich";0,6857
"5897";2019;21;30;"weiblich";0,6857
"5898";2019;22;30;"weiblich";0,3809
"5899";2019;23;30;"weiblich";0,7619
"5900";2019;24;30;"weiblich";0,8381
"5901";2019;25;30;"weiblich";0,6095
"5902";2019;26;30;"weiblich";0,7238
"5903";2019;27;30;"weiblich";0,5714
"5904";2019;28;30;"weiblich";0,5714
"5905";2019;29;30;"weiblich";0,3047
"5906";2019;30;30;"weiblich";0,6095
"5907";2019;31;30;"weiblich";0,7238
"5908";2019;32;30;"weiblich";0,6095
"5909";2019;33;30;"weiblich";0,4952
"5910";2019;34;30;"weiblich";0,8
"5911";2019;35;30;"weiblich";0,8
"5912";2019;36;30;"weiblich";0,6095
"5913";2019;37;30;"weiblich";0,8
"5914";2019;38;30;"weiblich";0,8762
"5915";2019;39;30;"weiblich";0,419
"5916";2019;40;30;"weiblich";0,5714
"5917";2019;41;30;"weiblich";0,4571
"5918";2019;42;30;"weiblich";0,3809
"5919";2019;43;30;"weiblich";0,6857
"5920";2019;44;30;"weiblich";0,6095
"5921";2019;45;30;"weiblich";0,7238
"5922";2019;46;30;"weiblich";0,5333
"5923";2019;47;30;"weiblich";0,8762
"5924";2019;48;30;"weiblich";0,4952
"5925";2019;49;30;"weiblich";0,8762
"5926";2019;50;30;"weiblich";0,9523
"5927";2019;51;30;"weiblich";0,4952
"5928";2019;52;30;"weiblich";0,5714
"5929";2019;1;35;"weiblich";0,89
"5930";2019;2;35;"weiblich";1,3544
"5931";2019;3;35;"weiblich";1,0061
"5932";2019;4;35;"weiblich";0,9287
"5933";2019;5;35;"weiblich";1,0448
"5934";2019;6;35;"weiblich";1,1222
"5935";2019;7;35;"weiblich";1,3544
"5936";2019;8;35;"weiblich";0,9287
"5937";2019;9;35;"weiblich";1,0835
"5938";2019;10;35;"weiblich";1,2383
"5939";2019;11;35;"weiblich";0,9674
"5940";2019;12;35;"weiblich";1,0061
"5941";2019;13;35;"weiblich";0,89
"5942";2019;14;35;"weiblich";1,0061
"5943";2019;15;35;"weiblich";1,3544
"5944";2019;16;35;"weiblich";1,0061
"5945";2019;17;35;"weiblich";1,0835
"5946";2019;18;35;"weiblich";0,89
"5947";2019;19;35;"weiblich";0,6965
"5948";2019;20;35;"weiblich";0,8126
"5949";2019;21;35;"weiblich";0,89
"5950";2019;22;35;"weiblich";0,8126
"5951";2019;23;35;"weiblich";1,3157
"5952";2019;24;35;"weiblich";1,0448
"5953";2019;25;35;"weiblich";0,9287
"5954";2019;26;35;"weiblich";1,3931
"5955";2019;27;35;"weiblich";0,9674
"5956";2019;28;35;"weiblich";0,6965
"5957";2019;29;35;"weiblich";0,8126
"5958";2019;30;35;"weiblich";1,1609
"5959";2019;31;35;"weiblich";0,89
"5960";2019;32;35;"weiblich";0,9674
"5961";2019;33;35;"weiblich";1,0448
"5962";2019;34;35;"weiblich";1,0061
"5963";2019;35;35;"weiblich";1,1609
"5964";2019;36;35;"weiblich";1,2383
"5965";2019;37;35;"weiblich";1,1222
"5966";2019;38;35;"weiblich";0,9287
"5967";2019;39;35;"weiblich";0,9674
"5968";2019;40;35;"weiblich";0,9287
"5969";2019;41;35;"weiblich";1,2383
"5970";2019;42;35;"weiblich";1,0835
"5971";2019;43;35;"weiblich";1,0448
"5972";2019;44;35;"weiblich";0,8126
"5973";2019;45;35;"weiblich";1,3931
"5974";2019;46;35;"weiblich";0,89
"5975";2019;47;35;"weiblich";1,3157
"5976";2019;48;35;"weiblich";1,2383
"5977";2019;49;35;"weiblich";1,277
"5978";2019;50;35;"weiblich";1,0448
"5979";2019;51;35;"weiblich";0,7739
"5980";2019;52;35;"weiblich";1,2383
"5981";2019;1;40;"weiblich";1,6231
"5982";2019;2;40;"weiblich";1,4566
"5983";2019;3;40;"weiblich";1,7895
"5984";2019;4;40;"weiblich";1,415
"5985";2019;5;40;"weiblich";1,7479
"5986";2019;6;40;"weiblich";1,415
"5987";2019;7;40;"weiblich";1,6231
"5988";2019;8;40;"weiblich";1,7895
"5989";2019;9;40;"weiblich";1,7895
"5990";2019;10;40;"weiblich";1,6231
"5991";2019;11;40;"weiblich";1,5398
"5992";2019;12;40;"weiblich";1,2485
"5993";2019;13;40;"weiblich";1,3734
"5994";2019;14;40;"weiblich";1,5815
"5995";2019;15;40;"weiblich";1,4982
"5996";2019;16;40;"weiblich";1,2069
"5997";2019;17;40;"weiblich";0,9988
"5998";2019;18;40;"weiblich";1,415
"5999";2019;19;40;"weiblich";1,5398
"6000";2019;20;40;"weiblich";1,4566
"6001";2019;21;40;"weiblich";1,5815
"6002";2019;22;40;"weiblich";1,4982
"6003";2019;23;40;"weiblich";1,4566
"6004";2019;24;40;"weiblich";1,1236
"6005";2019;25;40;"weiblich";1,4982
"6006";2019;26;40;"weiblich";1,4566
"6007";2019;27;40;"weiblich";1,4566
"6008";2019;28;40;"weiblich";1,3317
"6009";2019;29;40;"weiblich";1,2069
"6010";2019;30;40;"weiblich";1,415
"6011";2019;31;40;"weiblich";1,5815
"6012";2019;32;40;"weiblich";1,9144
"6013";2019;33;40;"weiblich";1,2901
"6014";2019;34;40;"weiblich";1,4566
"6015";2019;35;40;"weiblich";0,9572
"6016";2019;36;40;"weiblich";1,6647
"6017";2019;37;40;"weiblich";1,415
"6018";2019;38;40;"weiblich";1,3317
"6019";2019;39;40;"weiblich";1,1653
"6020";2019;40;40;"weiblich";1,956
"6021";2019;41;40;"weiblich";1,7895
"6022";2019;42;40;"weiblich";1,4566
"6023";2019;43;40;"weiblich";1,5398
"6024";2019;44;40;"weiblich";1,8312
"6025";2019;45;40;"weiblich";1,1653
"6026";2019;46;40;"weiblich";2,0393
"6027";2019;47;40;"weiblich";1,5398
"6028";2019;48;40;"weiblich";1,2069
"6029";2019;49;40;"weiblich";1,6647
"6030";2019;50;40;"weiblich";1,2901
"6031";2019;51;40;"weiblich";1,415
"6032";2019;52;40;"weiblich";1,4982
"6033";2019;1;45;"weiblich";2,2724
"6034";2019;2;45;"weiblich";2,7053
"6035";2019;3;45;"weiblich";3,1381
"6036";2019;4;45;"weiblich";2,5971
"6037";2019;5;45;"weiblich";3,2103
"6038";2019;6;45;"weiblich";2,8496
"6039";2019;7;45;"weiblich";2,5971
"6040";2019;8;45;"weiblich";3,1021
"6041";2019;9;45;"weiblich";2,4167
"6042";2019;10;45;"weiblich";2,5971
"6043";2019;11;45;"weiblich";2,7414
"6044";2019;12;45;"weiblich";2,0921
"6045";2019;13;45;"weiblich";2,3806
"6046";2019;14;45;"weiblich";2,561
"6047";2019;15;45;"weiblich";2,1642
"6048";2019;16;45;"weiblich";2,8135
"6049";2019;17;45;"weiblich";2,9939
"6050";2019;18;45;"weiblich";2,3085
"6051";2019;19;45;"weiblich";2,4167
"6052";2019;20;45;"weiblich";2,0199
"6053";2019;21;45;"weiblich";2,3446
"6054";2019;22;45;"weiblich";2,8135
"6055";2019;23;45;"weiblich";2,5249
"6056";2019;24;45;"weiblich";1,9117
"6057";2019;25;45;"weiblich";2,6692
"6058";2019;26;45;"weiblich";2,7774
"6059";2019;27;45;"weiblich";2,0199
"6060";2019;28;45;"weiblich";2,2364
"6061";2019;29;45;"weiblich";2,1642
"6062";2019;30;45;"weiblich";2,0921
"6063";2019;31;45;"weiblich";2,6331
"6064";2019;32;45;"weiblich";2,4528
"6065";2019;33;45;"weiblich";2,3806
"6066";2019;34;45;"weiblich";2,4528
"6067";2019;35;45;"weiblich";2,4889
"6068";2019;36;45;"weiblich";2,2364
"6069";2019;37;45;"weiblich";2,3806
"6070";2019;38;45;"weiblich";1,8756
"6071";2019;39;45;"weiblich";2,4167
"6072";2019;40;45;"weiblich";2,5249
"6073";2019;41;45;"weiblich";2,0199
"6074";2019;42;45;"weiblich";2,6331
"6075";2019;43;45;"weiblich";1,9839
"6076";2019;44;45;"weiblich";2,8135
"6077";2019;45;45;"weiblich";2,4889
"6078";2019;46;45;"weiblich";2,4167
"6079";2019;47;45;"weiblich";2,3806
"6080";2019;48;45;"weiblich";2,561
"6081";2019;49;45;"weiblich";2,8496
"6082";2019;50;45;"weiblich";2,6331
"6083";2019;51;45;"weiblich";2,561
"6084";2019;52;45;"weiblich";1,9478
"6085";2019;1;50;"weiblich";4,9328
"6086";2019;2;50;"weiblich";4,6392
"6087";2019;3;50;"weiblich";4,4043
"6088";2019;4;50;"weiblich";4,4337
"6089";2019;5;50;"weiblich";4,4043
"6090";2019;6;50;"weiblich";5,0503
"6091";2019;7;50;"weiblich";4,7273
"6092";2019;8;50;"weiblich";4,9915
"6093";2019;9;50;"weiblich";5,1677
"6094";2019;10;50;"weiblich";5,0503
"6095";2019;11;50;"weiblich";4,1107
"6096";2019;12;50;"weiblich";4,7566
"6097";2019;13;50;"weiblich";3,4647
"6098";2019;14;50;"weiblich";3,9932
"6099";2019;15;50;"weiblich";4,2281
"6100";2019;16;50;"weiblich";4,6686
"6101";2019;17;50;"weiblich";4,6979
"6102";2019;18;50;"weiblich";3,6409
"6103";2019;19;50;"weiblich";3,9932
"6104";2019;20;50;"weiblich";4,6098
"6105";2019;21;50;"weiblich";3,729
"6106";2019;22;50;"weiblich";4,4043
"6107";2019;23;50;"weiblich";3,9051
"6108";2019;24;50;"weiblich";4,2868
"6109";2019;25;50;"weiblich";4,4924
"6110";2019;26;50;"weiblich";5,0796
"6111";2019;27;50;"weiblich";4,2868
"6112";2019;28;50;"weiblich";4,0226
"6113";2019;29;50;"weiblich";4,6979
"6114";2019;30;50;"weiblich";4,6392
"6115";2019;31;50;"weiblich";4,5217
"6116";2019;32;50;"weiblich";3,6996
"6117";2019;33;50;"weiblich";4,3456
"6118";2019;34;50;"weiblich";3,9051
"6119";2019;35;50;"weiblich";3,9051
"6120";2019;36;50;"weiblich";4,4043
"6121";2019;37;50;"weiblich";5,2558
"6122";2019;38;50;"weiblich";4,6392
"6123";2019;39;50;"weiblich";4,2868
"6124";2019;40;50;"weiblich";4,3749
"6125";2019;41;50;"weiblich";4,4043
"6126";2019;42;50;"weiblich";3,7583
"6127";2019;43;50;"weiblich";3,9345
"6128";2019;44;50;"weiblich";4,2868
"6129";2019;45;50;"weiblich";4,786
"6130";2019;46;50;"weiblich";4,7273
"6131";2019;47;50;"weiblich";4,6979
"6132";2019;48;50;"weiblich";3,2885
"6133";2019;49;50;"weiblich";4,463
"6134";2019;50;50;"weiblich";4,0226
"6135";2019;51;50;"weiblich";4,5217
"6136";2019;52;50;"weiblich";3,3766
"6137";2019;1;55;"weiblich";7,3927
"6138";2019;2;55;"weiblich";7,6957
"6139";2019;3;55;"weiblich";7,3018
"6140";2019;4;55;"weiblich";6,9382
"6141";2019;5;55;"weiblich";7,5745
"6142";2019;6;55;"weiblich";8,3925
"6143";2019;7;55;"weiblich";7,7865
"6144";2019;8;55;"weiblich";7,0594
"6145";2019;9;55;"weiblich";7,0897
"6146";2019;10;55;"weiblich";7,9683
"6147";2019;11;55;"weiblich";7,3624
"6148";2019;12;55;"weiblich";7,3018
"6149";2019;13;55;"weiblich";7,2715
"6150";2019;14;55;"weiblich";7,4533
"6151";2019;15;55;"weiblich";6,8473
"6152";2019;16;55;"weiblich";7,0897
"6153";2019;17;55;"weiblich";7,9077
"6154";2019;18;55;"weiblich";8,3319
"6155";2019;19;55;"weiblich";7,3321
"6156";2019;20;55;"weiblich";6,9382
"6157";2019;21;55;"weiblich";7,4533
"6158";2019;22;55;"weiblich";7,4533
"6159";2019;23;55;"weiblich";6,6352
"6160";2019;24;55;"weiblich";7,1806
"6161";2019;25;55;"weiblich";6,8776
"6162";2019;26;55;"weiblich";7,3321
"6163";2019;27;55;"weiblich";7,8168
"6164";2019;28;55;"weiblich";6,7564
"6165";2019;29;55;"weiblich";7,5139
"6166";2019;30;55;"weiblich";7,6957
"6167";2019;31;55;"weiblich";7,12
"6168";2019;32;55;"weiblich";6,6352
"6169";2019;33;55;"weiblich";6,1807
"6170";2019;34;55;"weiblich";6,6958
"6171";2019;35;55;"weiblich";7,3624
"6172";2019;36;55;"weiblich";6,9988
"6173";2019;37;55;"weiblich";6,9382
"6174";2019;38;55;"weiblich";7,5745
"6175";2019;39;55;"weiblich";6,9382
"6176";2019;40;55;"weiblich";6,1202
"6177";2019;41;55;"weiblich";7,3321
"6178";2019;42;55;"weiblich";6,7261
"6179";2019;43;55;"weiblich";6,9685
"6180";2019;44;55;"weiblich";7,8471
"6181";2019;45;55;"weiblich";7,3927
"6182";2019;46;55;"weiblich";7,2412
"6183";2019;47;55;"weiblich";7,3018
"6184";2019;48;55;"weiblich";7,5139
"6185";2019;49;55;"weiblich";8,3319
"6186";2019;50;55;"weiblich";6,3322
"6187";2019;51;55;"weiblich";7,9986
"6188";2019;52;55;"weiblich";7,3321
"6189";2019;1;60;"weiblich";12,7582
"6190";2019;2;60;"weiblich";11,293
"6191";2019;3;60;"weiblich";12,3294
"6192";2019;4;60;"weiblich";12,1507
"6193";2019;5;60;"weiblich";12,5438
"6194";2019;6;60;"weiblich";13,3657
"6195";2019;7;60;"weiblich";13,4372
"6196";2019;8;60;"weiblich";12,6867
"6197";2019;9;60;"weiblich";14,7595
"6198";2019;10;60;"weiblich";13,8661
